series_model,dealer,category,cars,manager,zone,date,month,state,city,qty_sold,sold_price,car_insurance,state_tax,consumer_family_status,consumer_profession,any_other_brand_preferred,year,month_num,total_revenue,total_cost_per_unit,total_cost,net_revenue,price_tier
PRIMUS,BULWARD,SUPER,ALTO,PRANAY SETH,NORTH,2019-07-28,Jul,PB,PATIALA,4,249734,27470.74,7492.02,SINGLE,SELF EMPLOYEED,YES,2019,7,998936,34962.76,139851.04,859084.96,Budget
PRIMUS,NIKE,SUPER,SANTRO,PRANAY SETH,WEST,2019-10-04,Oct,HR,SONIPAT,3,337290,39125.64,1956.282,FAMILY,SELF EMPLOYEED,NO,2019,10,1011870,41081.922,123245.766,888624.2339999999,Mid-Range
PRIMUS,AUTOCAT,SUPER,BEAT,PRANAY SETH,SOUTH,2019-02-02,Feb,PB,AMR,1,422047,46425.17,12661.41,FAMILY,SELF EMPLOYEED,YES,2019,2,422047,59086.58,59086.58,362960.42,Premium
PRIMUS,NIKE,EXTRA CLASS,BEATLE,PRANAY SETH,EAST,2019-01-21,Jan,HR,KAITHAL,12,296080,34345.28,1717.264,GIFT,SELF EMPLOYEED,YES,2019,1,3552960,36062.544,432750.52800000005,3120209.472,Mid-Range
KLV,MITUSHI,EXTRA CLASS,ALTO,PRANAY SETH,NORTH,2019-01-27,Jan,HR,PANIPAT,17,296080,34345.28,1717.264,SPOUSE,BUSINESS,YES,2019,1,5033360,36062.544,613063.248,4420296.752,Mid-Range
KLV,AUTOCAT,BASIC,ALTO,PRANAY SETH,SOUTH,2019-07-26,Jul,ASM,GUWATI,7,321134,38536.08,3082.8864,GIFT,BUSINESS,YES,2019,7,2247938,41618.966400000005,291332.7648,1956605.2352,Mid-Range
KLV,NIKE,EXTRA CLASS,US18,PRANAY SETH,EAST,2019-06-15,Jun,CHD,SECTOR 29,12,812117,56848.19,16242.34,FAMILY,JOB,YES,2019,6,9745404,73090.53,877086.36,8868317.64,Premium
KLV,NIKE,SUPER,US18,PRANAY SETH,EAST,2019-11-02,Nov,AP,TIRUPATI,3,795400,95448.0,7954.0,FAMILY,BUSINESS,NO,2019,11,2386200,103402.0,310206.0,2075994.0,Premium
KLV,NIKE,LUXURY,PUNTO,PRANAY SETH,EAST,2019-04-07,Apr,KTK,AJAYPURA,2,350000,24500.0,7000.0,GIFT,BUSINESS,NO,2019,4,700000,31500.0,63000.0,637000.0,Mid-Range
KLV,BULWARD,LUXURY,PUNTO,PRANAY SETH,SOUTH,2019-06-12,Jun,CHD,SECTOR 4,2,425668,29796.76,8513.36,FAMILY,SELF EMPLOYEED,NO,2019,6,851336,38310.119999999995,76620.23999999999,774715.76,Premium
KLV,BULWARD,EXTRA CLASS,HAWK,PRANAY SETH,EAST,2019-02-25,Feb,KTK,AJAYPURA,12,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,2,2760000,20700.0,248400.0,2511600.0,Budget
KLV,BULWARD,LUXURY,HAWK,PRANAY SETH,EAST,2019-08-18,Aug,AP,VIZAG,15,225400,27048.0,2254.0,SINGLE,BUSINESS,YES,2019,8,3381000,29302.0,439530.0,2941470.0,Budget
ELECTRA,BULWARD,EXTRA CLASS,ALTO,PRANAY SETH,WEST,2019-01-13,Jan,KEA,KOCHI,13,227700,36432.0,2277.0,FAMILY,JOB,NO,2019,1,2960100,38709.0,503217.0,2456883.0,Budget
ELECTRA,AUTOCAT,SUPER,ALTO,PRANAY SETH,WEST,2019-02-10,Feb,PB,LUD,5,395352,43488.72,11860.56,FAMILY,JOB,NO,2019,2,1976760,55349.28,276746.4,1700013.6,Mid-Range
TESS,AUTOCAT,LUXURY,BEAT,PRANAY SETH,SOUTH,2019-01-12,Jan,HR,KAITHAL,53,427389,49577.124,2478.8562,SPOUSE,STUDENT,NO,2019,1,22651617,52055.980200000005,2758966.9506,19892650.0494,Premium
TESS,AUTOCAT,SUPER,BEAT,PRANAY SETH,WEST,2019-02-09,Feb,CHD,SECTOR 5,1,442377,30966.39,8847.54,FAMILY,BUSINESS,NO,2019,2,442377,39813.93,39813.93,402563.07,Premium
TESS,AUTOCAT,LUXURY,BEAT,PRANAY SETH,SOUTH,2019-09-19,Sep,HR,AMBALA,4,427389,49577.124,2478.8562,FAMILY,JOB,YES,2019,9,1709556,52055.980200000005,208223.92080000002,1501332.0792,Premium
TESS,AUTOCAT,BASIC,BEAT,PRANAY SETH,SOUTH,2019-12-04,Dec,CHD,SECTOR 29,1,442377,30966.39,8847.54,SPOUSE,BUSINESS,YES,2019,12,442377,39813.93,39813.93,402563.07,Premium
ELECTRA,BULWARD,LUXURY,HAWK,PRANAY SETH,WEST,2019-05-11,May,AP,VIZAG,12,225400,27048.0,2254.0,FAMILY,JOB,NO,2019,5,2704800,29302.0,351624.0,2353176.0,Budget
TESS,NIKE,LUXURY,HAWK,PRANAY SETH,SOUTH,2019-06-30,Jun,KTK,BIDAR,22,230000,16100.0,4600.0,SINGLE,BUSINESS,NO,2019,6,5060000,20700.0,455400.0,4604600.0,Budget
ELECTRA,BULWARD,LUXURY,SANTRO,PRANAY SETH,WEST,2019-01-13,Jan,KEA,KOCHI,6,317700,50832.0,3177.0,FAMILY,JOB,NO,2019,1,1906200,54009.0,324054.0,1582146.0,Mid-Range
TESS,NIKE,SUPER,SANTRO,PRANAY SETH,WEST,2019-03-10,Mar,KEA,KOLLAM,7,317700,50832.0,3177.0,FAMILY,JOB,NO,2019,3,2223900,54009.0,378063.0,1845837.0,Mid-Range
ELECTRA,AUTOCAT,BASIC,SANTRO,PRANAY SETH,SOUTH,2019-08-23,Aug,KTK,BGLORE,0,320000,22400.0,6400.0,SINGLE,STUDENT,YES,2019,8,0,28800.0,0.0,0.0,Mid-Range
TESS,AUTOCAT,SUPER,SANTRO,PRANAY SETH,SOUTH,2019-09-20,Sep,KEA,VARKALA,7,317700,50832.0,3177.0,SINGLE,BUSINESS,YES,2019,9,2223900,54009.0,378063.0,1845837.0,Mid-Range
ELECTRA,NIKE,EXTRA CLASS,SANTRO,PRANAY SETH,WEST,2019-02-02,Feb,HR,KAITHAL,11,296080,34345.28,1717.264,SINGLE,SELF EMPLOYEED,YES,2019,2,3256880,36062.544,396687.984,2860192.016,Mid-Range
TESS,BULWARD,BASIC,SANTRO,PRANAY SETH,WEST,2019-08-05,Aug,HR,KARNAL,11,427389,49577.124,2478.8562,SINGLE,BUSINESS,YES,2019,8,4701279,52055.980200000005,572615.7822,4128663.2177999998,Premium
KLV,MITUSHI,SUPER,SANTRO,PRANAY SETH,NORTH,2019-01-27,Jan,HR,PANIPAT,2,337290,39125.64,1956.282,SPOUSE,BUSINESS,YES,2019,1,674580,41081.922,82163.844,592416.156,Mid-Range
KLV,NIKE,BASIC,SANTRO,PRANAY SETH,EAST,2019-04-07,Apr,ASM,GOALPARA,15,321134,38536.08,3082.8864,SINGLE,BUSINESS,YES,2019,4,4817010,41618.966400000005,624284.496,4192725.5039999997,Mid-Range
KLV,BULWARD,LUXURY,SANTRO,PRANAY SETH,EAST,2019-05-17,May,CHD,SECTOR 1,11,421813,29526.91,8436.26,SINGLE,JOB,YES,2019,5,4639943,37963.17,417594.87,4222348.13,Premium
KLV,BULWARD,LUXURY,SANTRO,PRANAY SETH,WEST,2019-06-14,Jun,RAJ,JAIPUR,1,304020,6080.4,121.608,SINGLE,BUSINESS,YES,2019,6,304020,6202.008,6202.008,297817.992,Mid-Range
KLV,BULWARD,BASIC,SANTRO,PRANAY SETH,EAST,2019-07-12,Jul,CHD,SECTOR 4,1,421813,29526.91,8436.26,SINGLE,BUSINESS,NO,2019,7,421813,37963.17,37963.17,383849.83,Premium
KLV,NIKE,BASIC,SANTRO,PRANAY SETH,WEST,2019-08-09,Aug,HR,KAITHAL,5,337290,39125.64,1956.282,SINGLE,BUSINESS,NO,2019,8,1686450,41081.922,205409.61,1481040.3900000001,Mid-Range
KLV,NIKE,BASIC,SANTRO,PRANAY SETH,EAST,2019-11-15,Nov,DL,DWARKA,1,312010,14352.46,1148.1968,SINGLE,JOB,YES,2019,11,312010,15500.656799999999,15500.656799999999,296509.3432,Mid-Range
KLV,AUTOCAT,LUXURY,SANTRO,PRANAY SETH,SOUTH,2019-12-11,Dec,AP,VIZAG,9,315400,37848.0,3154.0,SINGLE,SELF EMPLOYEED,YES,2019,12,2838600,41002.0,369018.0,2469582.0,Mid-Range
KLV,NIKE,SUPER,SANTRO,PRANAY SETH,WEST,2019-03-30,Mar,CHD,SECTOR 29,12,341014,23870.98,6820.28,GIFT,STUDENT,YES,2019,3,4092168,30691.26,368295.12,3723872.88,Mid-Range
KLV,BULWARD,SUPER,SANTRO,PRANAY SETH,WEST,2019-06-10,Jun,CHD,SECTOR 29,12,341014,23870.98,6820.28,SINGLE,JOB,YES,2019,6,4092168,30691.26,368295.12,3723872.88,Mid-Range
KLV,BULWARD,SUPER,SANTRO,PRANAY SETH,SOUTH,2019-07-08,Jul,ASM,DISPUR,16,231802,27816.24,2225.2992,GIFT,JOB,YES,2019,7,3708832,30041.539200000003,480664.62720000005,3228167.3728,Budget
KLV,BULWARD,EXTRA CLASS,SANTRO,PRANAY SETH,WEST,2019-09-30,Sep,AP,VIZAG,12,225400,27048.0,2254.0,SINGLE,BUSINESS,NO,2019,9,2704800,29302.0,351624.0,2353176.0,Budget
PRIMUS,BULWARD,LUXURY,ALTO,RAJAT MRIG,WEST,2019-02-22,Feb,ASM,TEZPUR,10,231802,27816.24,2225.2992,SPOUSE,BUSINESS,YES,2019,2,2318020,30041.539200000003,300415.39200000005,2017604.608,Budget
PRIMUS,NIKE,SUPER,ALTO,RAJAT MRIG,SOUTH,2019-04-05,Apr,AP,VIZAG,8,225400,27048.0,2254.0,GIFT,BUSINESS,NO,2019,4,1803200,29302.0,234416.0,1568784.0,Budget
PRIMUS,BULWARD,LUXURY,ALTO,RAJAT MRIG,SOUTH,2019-06-14,Jun,RAJ,JAIPUR,55,214020,4280.4,85.608,SINGLE,BUSINESS,YES,2019,6,11771100,4366.008,240130.44,11530969.56,Budget
PRIMUS,BULWARD,SUPER,ALTO,RAJAT MRIG,SOUTH,2019-07-12,Jul,CHD,SECTOR 4,77,341014,23870.98,6820.28,SINGLE,BUSINESS,NO,2019,7,26258078,30691.26,2363227.02,23894850.98,Mid-Range
PRIMUS,NIKE,BASIC,ALTO,RAJAT MRIG,EAST,2019-07-26,Jul,ASM,GUWATI,7,231802,27816.24,2225.2992,GIFT,BUSINESS,YES,2019,7,1622614,30041.539200000003,210290.77440000002,1412323.2256,Budget
PRIMUS,BULWARD,BASIC,ALTO,RAJAT MRIG,SOUTH,2019-08-09,Aug,HR,KAITHAL,32,296080,34345.28,1717.264,SINGLE,BUSINESS,NO,2019,8,9474560,36062.544,1154001.408,8320558.592,Mid-Range
PRIMUS,NIKE,SUPER,ALTO,RAJAT MRIG,NORTH,2019-09-22,Sep,AP,VIZAG,66,225400,27048.0,2254.0,SINGLE,BUSINESS,YES,2019,9,14876400,29302.0,1933932.0,12942468.0,Budget
PRIMUS,BULWARD,LUXURY,ALTO,RAJAT MRIG,SOUTH,2019-10-20,Oct,CHD,SECTOR 1,22,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,10,7502308,30691.26,675207.72,6827100.28,Mid-Range
PRIMUS,NIKE,EXTRA CLASS,ALTO,RAJAT MRIG,SOUTH,2019-12-01,Dec,PB,LUD,55,249734,27470.74,7492.02,GIFT,BUSINESS,YES,2019,12,13735370,34962.76,1922951.8,11812418.2,Budget
PRIMUS,NIKE,SUPER,ALTO,RAJAT MRIG,NORTH,2019-12-29,Dec,ASM,GUWATI,33,231802,27816.24,2225.2992,GIFT,BUSINESS,YES,2019,12,7649466,30041.539200000003,991370.7936000001,6658095.2064,Budget
PRIMUS,BULWARD,BASIC,SANTRO,RAJAT MRIG,WEST,2019-02-22,Feb,ASM,TEZPUR,23,321134,38536.08,3082.8864,SPOUSE,BUSINESS,YES,2019,2,7386082,41618.966400000005,957236.2272000001,6428845.7728,Mid-Range
PRIMUS,MITUSHI,SUPER,SANTRO,RAJAT MRIG,WEST,2019-05-01,May,PB,AMR,75,395352,43488.72,11860.56,GIFT,BUSINESS,NO,2019,5,29651400,55349.28,4151196.0,25500204.0,Mid-Range
PRIMUS,MITUSHI,BASIC,SANTRO,RAJAT MRIG,WEST,2019-09-18,Sep,RAJ,JAIPUR,8,304020,6080.4,121.608,SINGLE,BUSINESS,YES,2019,9,2432160,6202.008,49616.064,2382543.936,Mid-Range
PRIMUS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,SOUTH,2019-10-02,Oct,PB,PATIALA,6,395352,43488.72,11860.56,FAMILY,BUSINESS,NO,2019,10,2372112,55349.28,332095.68,2040016.32,Mid-Range
PRIMUS,BULWARD,SUPER,BEAT,RAJAT MRIG,NORTH EAST,2019-01-04,Jan,RAJ,JODHPUR,10,334020,6680.4,133.608,FAMILY,BUSINESS,YES,2019,1,3340200,6814.008,68140.08,3272059.92,Mid-Range
PRIMUS,BULWARD,SUPER,BEAT,RAJAT MRIG,SOUTH EAST,2019-01-11,Jan,PB,AMR,10,422047,46425.17,12661.41,SINGLE,BUSINESS,NO,2019,1,4220470,59086.58,590865.8,3629604.2,Premium
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,SOUTH,2019-01-25,Jan,DL,DWARKA,66,342010,15732.46,1258.5968,SINGLE,BUSINESS,NO,2019,1,22572660,16991.0568,1121409.7488,21451250.2512,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,WEST,2019-02-01,Feb,CHD,SECTOR 5,33,442377,30966.39,8847.54,FAMILY,BUSINESS,YES,2019,2,14598441,39813.93,1313859.69,13284581.31,Premium
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,SOUTH,2019-02-08,Feb,KTK,AJAYPURA,24,350000,24500.0,7000.0,SPOUSE,BUSINESS,NO,2019,2,8400000,31500.0,756000.0,7644000.0,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,NORTH,2019-03-01,Mar,RAJ,AJMER,25,334020,6680.4,133.608,SINGLE,BUSINESS,YES,2019,3,8350500,6814.008,170350.19999999998,8180149.8,Mid-Range
PRIMUS,BULWARD,SUPER,BEAT,RAJAT MRIG,SOUTH,2019-11-12,Nov,CHD,SECTOR 29,3,442377,30966.39,8847.54,SPOUSE,BUSINESS,YES,2019,11,1327131,39813.93,119441.79000000001,1207689.21,Premium
PRIMUS,BULWARD,LUXURY,BEAT,RAJAT MRIG,WEST,2019-12-03,Dec,KTK,BIDAR,1,350000,24500.0,7000.0,SINGLE,BUSINESS,YES,2019,12,350000,31500.0,31500.0,318500.0,Mid-Range
PRIMUS,NIKE,BASIC,US18,RAJAT MRIG,EAST,2019-01-28,Jan,KEA,KOLLAM,12,797700,127632.0,7977.0,FAMILY,BUSINESS,YES,2019,1,9572400,135609.0,1627308.0,7945092.0,Premium
PRIMUS,AUTOCAT,LUXURY,US18,RAJAT MRIG,EAST,2019-05-10,May,HR,KAITHAL,11,858644,99602.704,4980.1352,FAMILY,BUSINESS,YES,2019,5,9445084,104582.8392,1150411.2312,8294672.7688,Premium
PRIMUS,AUTOCAT,LUXURY,US18,RAJAT MRIG,WEST,2019-07-15,Jul,AP,VIZAG,6,795400,95448.0,7954.0,FAMILY,BUSINESS,YES,2019,7,4772400,103402.0,620412.0,4151988.0,Premium
PRIMUS,AUTOCAT,SUPER,PUNTO,RAJAT MRIG,SOUTH,2019-07-18,Jul,AP,HYDERABAD,2,345400,41448.0,3454.0,SINGLE,BUSINESS,YES,2019,7,690800,44902.0,89804.0,600996.0,Mid-Range
PRIMUS,MITUSHI,LUXURY,PUNTO,RAJAT MRIG,WEST,2019-11-21,Nov,KEA,VARKALA,7,347700,55632.0,3477.0,SINGLE,BUSINESS,NO,2019,11,2433900,59109.0,413763.0,2020137.0,Mid-Range
PRIMUS,AUTOCAT,LUXURY,MARUTI 800,RAJAT MRIG,EAST,2019-01-22,Jan,PB,PATIALA,8,316877,34856.47,9506.31,SINGLE,BUSINESS,NO,2019,1,2535016,44362.78,354902.24,2180113.76,Mid-Range
PRIMUS,MITUSHI,SUPER,MARUTI 800,RAJAT MRIG,SOUTH,2019-03-26,Mar,HR,AMBALA,5,348158,40386.328,2019.3164,FAMILY,BUSINESS,YES,2019,3,1740790,42405.644400000005,212028.222,1528761.778,Mid-Range
PRIMUS,AUTOCAT,SUPER,MARUTI 800,RAJAT MRIG,NORTH,2019-05-19,May,HR,SONIPAT,12,348158,40386.328,2019.3164,SINGLE,BUSINESS,YES,2019,5,4177896,42405.644400000005,508867.73280000006,3669028.2672,Mid-Range
PRIMUS,AUTOCAT,SUPER,MARUTI 800,RAJAT MRIG,EAST,2019-12-24,Dec,AP,HYDERABAD,65,215400,25848.0,2154.0,SINGLE,BUSINESS,NO,2019,12,14001000,28002.0,1820130.0,12180870.0,Budget
PRIMUS,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,WEST,2019-02-14,Feb,RAJ,JAIPUR,55,214020,4280.4,85.608,FAMILY,BUSINESS,YES,2019,2,11771100,4366.008,240130.44,11530969.56,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RAJAT MRIG,NORTH,2019-07-20,Jul,HR,KAITHAL,2,296080,34345.28,1717.264,FAMILY,BUSINESS,NO,2019,7,592160,36062.544,72125.088,520034.912,Mid-Range
PRIMUS,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,EAST,2019-11-09,Nov,RAJ,BIKANER,13,214020,4280.4,85.608,GIFT,BUSINESS,YES,2019,11,2782260,4366.008,56758.104,2725501.896,Budget
PRIMUS,AUTOCAT,LUXURY,SANTRO,RAJAT MRIG,WEST,2019-01-01,Jan,RAJ,BIKANER,18,214020,4280.4,85.608,GIFT,BUSINESS,YES,2019,1,3852360,4366.008,78588.144,3773771.856,Budget
PRIMUS,AUTOCAT,LUXURY,SANTRO,RAJAT MRIG,EAST,2019-02-26,Feb,HR,AMBALA,18,296080,34345.28,1717.264,SINGLE,BUSINESS,YES,2019,2,5329440,36062.544,649125.792,4680314.208,Mid-Range
PRIMUS,NIKE,BASIC,SANTRO,RAJAT MRIG,SOUTH,2019-08-01,Aug,PB,LUD,21,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,8,5244414,34962.76,734217.9600000001,4510196.04,Budget
PRIMUS,BULWARD,LUXURY,HAWK,RAJAT MRIG,WEST,2019-02-20,Feb,ASM,TEZPUR,15,231802,27816.24,2225.2992,SPOUSE,BUSINESS,YES,2019,2,3477030,30041.539200000003,450623.08800000005,3026406.912,Budget
PRIMUS,BULWARD,LUXURY,HAWK,RAJAT MRIG,WEST,2019-03-27,Mar,CHD,SECTOR 1,20,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,3,6820280,30691.26,613825.2,6206454.8,Mid-Range
PRIMUS,BULWARD,SUPER,ALTO,RAJAT MRIG,EAST,2019-03-22,Mar,KTK,AJAYPURA,66,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,3,15180000,20700.0,1366200.0,13813800.0,Budget
PRIMUS,BULWARD,SUPER,ALTO,RAJAT MRIG,WEST,2019-04-19,Apr,DL,CP,2,222010,10212.46,816.9968,SINGLE,JOB,YES,2019,4,444020,11029.4568,22058.9136,421961.08640000003,Budget
PRIMUS,BULWARD,SUPER,ALTO,RAJAT MRIG,EAST,2019-05-17,May,CHD,SECTOR 1,18,341014,23870.98,6820.28,SINGLE,JOB,YES,2019,5,6138252,30691.26,552442.6799999999,5585809.32,Mid-Range
PRIMUS,NIKE,SUPER,ALTO,RAJAT MRIG,EAST,2019-05-31,May,ASM,DISPUR,19,231802,27816.24,2225.2992,GIFT,JOB,YES,2019,5,4404238,30041.539200000003,570789.2448000001,3833448.7552,Budget
PRIMUS,BULWARD,LUXURY,ALTO,RAJAT MRIG,EAST,2019-10-06,Oct,DL,CP,66,222010,10212.46,816.9968,GIFT,JOB,YES,2019,10,14652660,11029.4568,727944.1488,13924715.8512,Budget
PRIMUS,NIKE,LUXURY,ALTO,RAJAT MRIG,NORTH,2019-11-03,Nov,ASM,GUWATI,45,231802,27816.24,2225.2992,GIFT,JOB,YES,2019,11,10431090,30041.539200000003,1351869.2640000002,9079220.736,Budget
PRIMUS,NIKE,EXTRA CLASS,ALTO,RAJAT MRIG,WEST,2019-11-17,Nov,RAJ,AJMER,64,214020,4280.4,85.608,SINGLE,JOB,YES,2019,11,13697280,4366.008,279424.512,13417855.488,Budget
PRIMUS,NIKE,SUPER,ALTO,RAJAT MRIG,WEST,2019-12-15,Dec,CHD,SECTOR 4,66,341014,23870.98,6820.28,SINGLE,JOB,NO,2019,12,22506924,30691.26,2025623.16,20481300.84,Mid-Range
PRIMUS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,EAST,2019-03-22,Mar,KTK,AJAYPURA,22,320000,22400.0,6400.0,SINGLE,JOB,YES,2019,3,7040000,28800.0,633600.0,6406400.0,Mid-Range
PRIMUS,AUTOCAT,LUXURY,SANTRO,RAJAT MRIG,WEST,2019-04-19,Apr,DL,CP,2,312010,14352.46,1148.1968,SINGLE,JOB,YES,2019,4,624020,15500.656799999999,31001.313599999998,593018.6864,Mid-Range
PRIMUS,AUTOCAT,SUPER,SANTRO,RAJAT MRIG,WEST,2019-05-29,May,AP,AMARVATI,33,315400,37848.0,3154.0,GIFT,JOB,YES,2019,5,10408200,41002.0,1353066.0,9055134.0,Mid-Range
PRIMUS,AUTOCAT,LUXURY,SANTRO,RAJAT MRIG,WEST,2019-06-26,Jun,HR,SONIPAT,1,337290,39125.64,1956.282,GIFT,JOB,YES,2019,6,337290,41081.922,41081.922,296208.078,Mid-Range
PRIMUS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,NORTH,2019-09-04,Sep,KEA,VARKALA,66,317700,50832.0,3177.0,FAMILY,JOB,NO,2019,9,20968200,54009.0,3564594.0,17403606.0,Mid-Range
PRIMUS,BULWARD,SUPER,BEAT,RAJAT MRIG,EAST,2019-01-18,Jan,RAJ,BIKANER,66,334020,6680.4,133.608,SINGLE,JOB,YES,2019,1,22045320,6814.008,449724.528,21595595.472,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,WEST,2019-02-22,Feb,DL,DWARKA,25,342010,15732.46,1258.5968,SINGLE,JOB,NO,2019,2,8550250,16991.0568,424776.42,8125473.58,Mid-Range
PRIMUS,BULWARD,LUXURY,BEAT,RAJAT MRIG,NORTH,2019-11-26,Nov,RAJ,JODHPUR,2,334020,6680.4,133.608,SINGLE,JOB,YES,2019,11,668040,6814.008,13628.016,654411.984,Mid-Range
PRIMUS,NIKE,BASIC,US18,RAJAT MRIG,SOUTH,2019-01-07,Jan,RAJ,JODHPUR,4,784020,15680.4,313.608,FAMILY,JOB,NO,2019,1,3136080,15994.008,63976.032,3072103.968,Premium
PRIMUS,NIKE,EXTRA CLASS,US18,RAJAT MRIG,WEST,2019-04-22,Apr,RAJ,JAIPUR,1,784020,15680.4,313.608,FAMILY,JOB,YES,2019,4,784020,15994.008,15994.008,768025.992,Premium
PRIMUS,AUTOCAT,LUXURY,US18,RAJAT MRIG,EAST,2019-09-23,Sep,PB,LUD,3,810553,89160.83,24316.59,GIFT,JOB,YES,2019,9,2431659,113477.42,340432.26,2091226.74,Premium
PRIMUS,AUTOCAT,BASIC,US18,RAJAT MRIG,WEST,2019-12-02,Dec,RAJ,JODHPUR,15,784020,15680.4,313.608,SINGLE,JOB,YES,2019,12,11760300,15994.008,239910.12,11520389.88,Premium
PRIMUS,AUTOCAT,SUPER,PUNTO,RAJAT MRIG,EAST,2019-02-18,Feb,KTK,AJAYPURA,13,350000,24500.0,7000.0,SINGLE,JOB,YES,2019,2,4550000,31500.0,409500.0,4140500.0,Mid-Range
PRIMUS,MITUSHI,LUXURY,MARUTI 800,RAJAT MRIG,EAST,2019-03-05,Mar,KEA,KOLLAM,6,217700,34832.0,2177.0,SINGLE,JOB,YES,2019,3,1306200,37009.0,222054.0,1084146.0,Budget
PRIMUS,AUTOCAT,SUPER,MARUTI 800,RAJAT MRIG,EAST,2019-11-26,Nov,KTK,UDUPAI,3,220000,15400.0,4400.0,GIFT,JOB,YES,2019,11,660000,19800.0,59400.0,600600.0,Budget
PRIMUS,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,EAST,2019-04-11,Apr,RAJ,AJMER,5,214020,4280.4,85.608,FAMILY,JOB,YES,2019,4,1070100,4366.008,21830.04,1048269.96,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RAJAT MRIG,EAST,2019-08-17,Aug,KTK,UDUPAI,15,230000,16100.0,4600.0,SINGLE,JOB,NO,2019,8,3450000,20700.0,310500.0,3139500.0,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RAJAT MRIG,SOUTH,2019-09-14,Sep,AP,AMARVATI,14,225400,27048.0,2254.0,FAMILY,JOB,YES,2019,9,3155600,29302.0,410228.0,2745372.0,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RAJAT MRIG,NORTH,2019-10-12,Oct,PB,PATIALA,10,249734,27470.74,7492.02,SINGLE,JOB,NO,2019,10,2497340,34962.76,349627.60000000003,2147712.4,Budget
PRIMUS,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,SOUTH,2019-12-07,Dec,KEA,KOCHI,10,227700,36432.0,2277.0,SINGLE,JOB,NO,2019,12,2277000,38709.0,387090.0,1889910.0,Budget
PRIMUS,NIKE,LUXURY,SANTRO,RAJAT MRIG,WEST,2019-08-29,Aug,RAJ,JODHPUR,12,214020,4280.4,85.608,FAMILY,JOB,YES,2019,8,2568240,4366.008,52392.096,2515847.904,Budget
PRIMUS,NIKE,LUXURY,HAWK,RAJAT MRIG,WEST,2019-01-16,Jan,RAJ,JODHPUR,13,214020,4280.4,85.608,FAMILY,JOB,YES,2019,1,2782260,4366.008,56758.104,2725501.896,Budget
PRIMUS,AUTOCAT,SUPER,HAWK,RAJAT MRIG,WEST,2019-06-23,Jun,AP,VIZAG,15,225400,27048.0,2254.0,SINGLE,JOB,YES,2019,6,3381000,29302.0,439530.0,2941470.0,Budget
PRIMUS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,NORTH,2019-03-08,Mar,RAJ,BIKANER,54,304020,6080.4,121.608,FAMILY,STUDENT,NO,2019,3,16417080,6202.008,334908.432,16082171.568,Mid-Range
PRIMUS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,EAST,2019-10-30,Oct,KEA,KOLLAM,42,317700,50832.0,3177.0,FAMILY,STUDENT,NO,2019,10,13343400,54009.0,2268378.0,11075022.0,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,EAST,2019-02-15,Feb,AP,VIZAG,53,345400,41448.0,3454.0,SINGLE,STUDENT,YES,2019,2,18306200,44902.0,2379806.0,15926394.0,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RAJAT MRIG,WEST,2019-11-19,Nov,ASM,DISPUR,3,351676,42201.12,3376.0896,SINGLE,STUDENT,YES,2019,11,1055028,45577.2096,136731.6288,918296.3711999999,Mid-Range
PRIMUS,AUTOCAT,BASIC,US18,RAJAT MRIG,SOUTH,2019-04-01,Apr,ASM,GUWATI,12,801379,96165.48,7693.2384,FAMILY,STUDENT,YES,2019,4,9616548,103858.7184,1246304.6208,8370243.3792,Premium
PRIMUS,AUTOCAT,LUXURY,US18,RAJAT MRIG,SOUTH,2019-08-19,Aug,PB,PATIALA,9,810553,89160.83,24316.59,SINGLE,STUDENT,YES,2019,8,7294977,113477.42,1021296.78,6273680.22,Premium
